"ID","dt","DRk","Vts","Roomheight","RoomairflowNFFF","Roomvolumemin","Roomvolumemax","RoomACHmin","RoomACHmax","RoomUVCpurificationinroom","RoomUVCmaxflowrate","RoomUVCeffmin","RoomUVCeffmax","Roomwindowsopen","Roomwindspeedmin","Roomwindspeedmax","RoomsoaW","RoomsoaH","RoomsoaP","RoomNFw","RoomNFh","RoomNFd","Infected","Infcoughrateperhourmin","Infcoughrateperhourmax","Infcoughrateperhourmode","InfCsprayprobmin","InfCsprayprobmax","InfCsprayprobmode","InfCexhaleprobmin","InfCexhaleprobmax","InfCexhaleprobmode","Infsurfaces","Infsalivastudy","InfsalivaIwasakimin","InfsalivaIwasakimax","InfsalivaChenshape","InfsalivaChenscale","InfEairTalkSmean","InfEairTalkSsd","Sufinger","Suface","Sueye","SuFFtimemin","SuFFtimemax","SuTmaxa","SuTmaxb","SuTmaxc","INACTIVaira","INACTIVairb","INACTIVairc","INACTIVsurfacea","INACTIVsurfaceb","INACTIVsurfacec","INACTIVskinmean","INACTIVskinsd","TRANSsurface.skinshape","TRANSsurface.skinscale","CONTACTsurfaceNF.handa","CONTACTsurfaceNF.handb","CONTACTsurfaceNF.handc","CONTACTsurfaceFF.handa","CONTACTsurfaceFF.handb","CONTACTsurfaceFF.handc","CONTACTface.handsize","CONTACTface.handmu","SuTARGETmin","SuTARGETmax","SuCeyeprob","SuCSPRAYprobmin","SuCSPRAYprobmax","SuCSPRAYprobmode","SuCinhaleprobmin","SuCinhaleprobmax","SuCinhaleprobmode","SuChandtouchmin","SuChandtouchmax","SuChandtouchmode","SuCfomiteprobmin","SuCfomiteprobmax","SuCfomiteprobmode","SuSPRAYprob","Su","V","W","Vn","NFsizeperc","betaNF","ACH","pSPRAY","FFtime","Tmax","Infcoughrateperhour","Ncough","FFinfected","COUGHrate","CONCsaliva","gf","Infactivity","InfEairTalkS","EairTalkS","InfEairTalkSQA","INACTIVair","INACTIVsurface","INACTIVskin","Aportals","TRANSsurface.skin","TRANSskin","CONTACTsurfaceNF.hand","CONTACTsurfaceFF.hand","CONTACTface.hand","pTARGET","ExtraExpVolStudy","distsalivavirusconc","Feye","Fspray","Finhale","Ffomite","rateEair","rateEsurface","rateEair2","rateEsurface2","nsteps","probthin","probinsp","Nsurface","Nsurface2","Nair","Nair2","doseFACE","doseLUNG","doseLUNGFF","doseSPRAY","rFACE","rSPRAY","rLUNGNF","rLUNGFF","rOVERALL","numberinfected"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"50.8176061306149","4.1157261866575","26.64","0.524227763337141","23.9491150600691","3.35714502003975","0.05","30","4.01122122852003","32.9603526560384","2","0","0.549339210933973","9209575.36750349","895.383641123772","resting-speaking","38.1832239231937","38.1832239231937","38.1832239231937","0.0021437551370972","0.000741135068176625","0.87818518651058","15.2","0.0341729402098352","0.0341729402098352","6.03524727063616","1.95279155253171","0","0.0078969495377969","Duguid","equal","1","1","1","1","0.0457383189684482","50.8771593528256","0","0","4011","0.004","0.00632911392405063","68647.6211117577","0","0.0477555131426641","0","0","0.000165299206218488","4.8261599348781e-05","729.41201371368","0","0.00338481560409842","4.03168714413482e-07","1.17711211000682e-07","0.00338533824715395","0.00338533824715395"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"51.6094614770263","4.14766848068592","26.64","0.51618442118135","23.7646765789004","2.81297844811343","0.05","30","7.90003913114454","35.7800588796415","5","0","0.596334314660692","4013823586.58243","588.611232116818","resting-speaking","81.4045643232541","81.4045643232541","81.4045643232541","0.00562849695618686","0.000708957811183275","1.36616250443331","15.2","0.0424167902534043","0.0424167902534043","2.12542045333278","5.13520474071519","0","0.00141037847381085","Duguid","equal","1","1","1","1","2.8619855687234","38626.6490589319","0","0","7900","0.004","0.00632911392405063","54483706.1523629","0","3.02778213634364","0","0","0.0288525741340197","0.0102721240323603","716930.630065407","0","0.2262190625","7.03696559738454e-05","2.50536472067298e-05","0.226336074535211","0.226336074535211"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"49.9843508508056","4.08184398080106","26.64","0.532966809542363","24.1479097348194","3.04237906029448","0.05","30","9.59540817132439","30.9277738763531","5","0","0.515462897939218","5342.46909812755","641.886392142624","resting-speaking","44.1397884335316","44.1397884335316","44.1397884335316","0.00410627241497167","0.000734678635020381","1.37163317867259","15.2","0.542978738303864","0.542978738303864","0.900010256306036","2.94226715087496","0.104216515039816","0.00929311767150648","Duguid","equal","1","1","1","1","0.0687683991470644","0.0448871552589009","0","0","9595","0.004","0.00632911392405063","61.0976733489136","0","0.0714885475045699","0","3.00607173028938e-05","0.000943440829989248","0.000356414648107715","1.10377414116028","7.33188200152668e-08","2.13820225969386e-08","2.30107254761691e-06","8.69303641959362e-07","3.26507899690057e-06","3.26507899690057e-06"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"50.7968558929861","4.11488581830189","26.64","0.524441907509445","23.9540061018453","3.29910369240679","0.05","40","11.1702285101926","35.4894774054342","7","0","0.59149129009057","4394113369.14478","860.493484186009","resting-speaking","48.1096860761495","48.1096860761495","48.1096860761495","0.00486211322422508","0.000676371976555925","1.22370032796003","15.2","0.150795819148469","0.150795819148469","0.984185542968442","0.914569829316269","0.0895236833416186","0.00966520651779137","Duguid","equal","1","1","1","1","2.06756160452368","32851.9603801982","0","0","11170","0.004","0.00632911392405063","48570847.8749813","0","2.15439481500361","0","2.83563520958219","0.030310209981928","0.0178676207004947","1260530.89342306","0.00689232168377851","0.30166270390625","7.39246088607981e-05","4.35786131087745e-05","0.31078717090904","0.31078717090904"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"50.0722820591182","4.08543274162881","26.64","0.532030874257884","24.1266975210812","2.65006600320339","0.05","40","4.84499519511593","36.7943497052823","3","0","0.613239161754704","138379720.003607","732.507568085566","resting-speaking","57.2339170382952","57.2339170382952","57.2339170382952","0.00529601625347096","0.000702766865330352","2.05047956545041","15.2","0.227399399143579","0.227399399143579","3.45558292940444","0.278286684037483","0","0.00286147425207309","Duguid","equal","1","1","1","1","0.150907769784769","1138.53719140714","0","0","4844","0.004","0.00632911392405063","1620078.07649261","0","0.157885750058732","0","0","0.000610802159634333","0.00032556674515983","16134.3279654361","0","0.141900790500623","1.48976025526881e-06","7.94064916820325e-07","0.141903398403743","0.141903398403743"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"49.7081850599498","4.07055217630032","26.64","0.535927834980723","24.2148965867298","2.99119454505853","0.05","40","5.24386775484309","34.408651045119","3","0","0.57347751741865","2575325824.46038","581.802540691569","resting-speaking","56.9858058303776","56.9858058303776","56.9858058303776","0.0038531102682795","0.000788475212568045","1.37710443484054","15.2","0.586587095618454","0.586587095618454","2.50513273228007","4.93578035264129","0.572096807214347","0.00164546317653731","Duguid","equal","1","1","1","1","1.6829044883567","23055.3954661599","0","0","5243","0.004","0.00632911392405063","29240482.2607791","0","1.74690776901937","0","12.9285919609188","0.00783104720897342","0.00408899382237154","280805.525008012","0.0310411661533456","0.142625","1.90999327378538e-05","9.97310593253697e-06","0.178126477685657","0.178126477685657"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"48.4932912457734","4.02050126417811","26.64","0.549354339860813","24.5163459786027","3.20659008761868","0.05","30","10.9478011692055","33.5154277925016","6","0","0.55859046320836","16709.9526357824","978.760425699875","resting-speaking","62.7137507844675","62.7137507844675","62.7137507844675","0.00488768445969234","0.000653759289167332","1.32721234927326","15.2","0.0342281514106177","0.0342281514106177","5.39582888184589","2.45998516543228","0","0.0090649597987067","Duguid","equal","1","1","1","1","0.0640803613536697","0.090266046324957","0","0","10947","0.004","0.00632911392405063","138.0722963645","0","0.0654335692980066","0","0","0.00105623969957437","0.000448873748370362","3.86041435801757","0","3.53758776716617e-07","2.5761910708022e-06","1.09481342114304e-06","4.02476738776147e-06","4.02476738776147e-06"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"51.2109779343009","4.13162510134938","26.64","0.520200962265879","23.8569564232263","2.65027591981925","0.05","40","13.2545607940274","36.1809038317595","8","0","0.603015063862658","1070568.92857023","535.58283043094","resting-speaking","46.0165520507587","46.0165520507587","46.0165520507587","0.00236268788828913","0.000759633117697913","1.21301767538191","15.2","0.0419749281485972","0.0419749281485972","5.10321814254229","5.17102170942054","0.0754457288732348","0.00630641435878351","Duguid","equal","1","1","1","1","0.0866568921982238","11.9321940373519","0","0","13254","0.004","0.00632911392405063","15707.8381120517","0","0.0919209108155401","0","0.000233390466276315","0.00175544763139338","0.0010579012837606","338.178012504681","5.69244877679509e-07","0.00218283436764899","4.28157042287047e-06","2.58024370469734e-06","0.00219028165753689","0.00219028165753689"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"51.3322258414701","4.13651325963748","26.64","0.518972235536262","23.8287644238419","3.41442563966848","0.05","30","12.8288698183304","34.8629591252989","7","0","0.581049318754982","10101301967.0966","651.610731263645","resting-speaking","77.6773625253864","77.6773625253864","77.6773625253864","0.00327423285885236","0.000726498067354938","1.5340495839778","15.2","0.0453828844386891","0.0453828844386891","0.681731901241769","1.03406929281357","0","0.00257973068999127","Duguid","equal","1","1","1","1","5.35215153146544","89867.1279467441","0","0","12828","0.004","0.00632911392405063","123699059.894179","0","5.60246569856764","0","0","0.114012711590901","0.0432732451110381","2999603.57276007","0","0.30166270390625","0.000278041123768502","0.000105538930646021","0.302162033953246","0.302162033953246"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"50.8468650961295","4.11691086034701","26.64","0.523926105368251","23.9422235126295","2.56804809207097","0.05","40","16.0615983570165","34.6351338860442","9","0","0.57725223143407","1037260.05666184","752.654249663465","resting-speaking","31.4765389778325","31.4765389778325","31.4765389778325","0.0029453813992891","0.000731124373770859","0.613951086213765","15.2","0.00856724568647255","0.00856724568647255","3.57352567155493","4.01292382298702","0","0.00805565200839192","Duguid","equal","1","1","1","1","0.042300052934183","7.1106344518964","0","0","16061","0.004","0.00632911392405063","9725.61537679625","0","0.0447548139962604","0","0","0.00116152729560914","0.000735556005683156","343.083250953126","0","0.00370752389701212","2.83298939096621e-06","1.79403742894824e-06","0.00371216808374588","0.00371216808374588"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"49.9964984273538","4.0823399510311","26.64","0.532837315371368","24.1449759653417","2.99939738260582","0.05","40","13.1000755721909","30.3832662773396","7","0","0.506387771288993","419202.200424079","797.784152324311","resting-speaking","19.476965925427","19.476965925427","19.476965925427","0.00434786416549521","0.000723900972923624","0.925453472640235","15.2","0.0136653859878847","0.0136653859878847","2.24848989165523","0.366198970281251","0","0.00583535465062596","Duguid","equal","1","1","1","1","0.0245894851848897","3.05927407558484","0","0","13100","0.004","0.00632911392405063","4226.09471462558","0","0.025577683858234","0","0","0.000487351451882857","0.000285261922153544","127.655059699018","0","0.000243963572280181","1.18866137133189e-06","6.95760543734103e-07","0.000245848454752775","0.000245848454752775"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"51.0952518489212","4.12695415728199","26.64","0.521379170001341","23.8839580580456","3.42276369011961","0.05","30","14.1270172452399","34.3168170709718","8","0","0.571946951182864","46720546.0226917","745.708525879309","resting-speaking","150.448219327914","150.448219327914","150.448219327914","0.00241011389680564","0.000770782891827147","1.94956327203561","15.2","0.0475687170458548","0.0475687170458548","2.30859308928567","4.88454615530904","0.141572701815303","0.00395012011704966","Duguid","equal","1","1","1","1","0.224021719460757","371.455564237459","0","0","14127","0.004","0.00632911392405063","481919.835242996","0","0.23416810993553","0","0.00419148188259185","0.00552595706725459","0.00218991554397493","15624.5037211414","1.02230742868858e-05","0.336302275009688","1.3477853239352e-05","5.34124315987317e-06","0.336341084206165","0.336341084206165"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"49.3338822657242","4.05519758111835","26.64","0.539993991482578","24.3065838416724","3.12269721762277","0.05","40","10.3121756568706","32.0289194453192","6","0","0.533815324088653","50599.7773860133","637.932826648466","resting-speaking","83.8527196905973","83.8527196905973","83.8527196905973","0.00310237037239107","0.000757306909532026","1.84628736957993","15.2","0.00973584533376166","0.00973584533376166","4.74476706818349","4.34917389503665","0","0.00615073468117043","Duguid","equal","1","1","1","1","0.13147311341771","0.490488089516718","0","0","10312","0.004","0.00632911392405063","647.674124378203","0","0.135784283020291","0","0","0.0017215262813615","0.00106278273017544","12.8834038992717","0","2.20239855819315e-06","4.19883577351676e-06","2.59214964082322e-06","8.99340981302423e-06","8.99340981302423e-06"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"50.2212796155363","4.09150663429892","26.64","0.530452433787822","24.090881137454","3.18537146248855","0.05","40","10.227018426354","38.4679111996384","7","0","0.641131853327306","72999555.6926983","819.597736233845","resting-speaking","26.5253990156237","26.5253990156237","26.5253990156237","0.00217798564099558","0.000700833005742786","1.17728840971504","15.2","0.41416623449458","0.41416623449458","3.4668633316027","4.22201427847303","0.0977802090805955","0.00379032167699188","Duguid","equal","1","1","1","1","0.0700713490695191","630.374158214602","0","0","10227","0.004","0.00632911392405063","899464.142026947","0","0.0729711608858449","0","0.279377736884082","0.000903677642354886","0.000548194805890289","21098.116256953","0.000681177007883726","0.30166088944656","2.20408938156336e-06","1.33705960825292e-06","0.302552160432544","0.302552160432544"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"50.8425302412361","4.11673536681823","26.64","0.523970775521976","23.9432441527525","3.07817479432561","0.05","30","14.5679814609372","31.6626796443122","8","0","0.527711327405204","341162.450060478","771.1521089077","resting-speaking","42.9396233950547","42.9396233950547","42.9396233950547","0.0030318410260925","0.000794371195496721","1.52541153598525","15.2","0.0752354549070628","0.0752354549070628","4.29901148105696","1.96652122940433","0","0.00679253671155311","Duguid","equal","1","1","1","1","0.0558319009071969","2.28002200919696","0","0","14567","0.004","0.00632911392405063","2870.22241254765","0","0.0585376365833274","0","0","0.00148346605195698","0.000587151403090117","102.246906578878","0","0.000231551991411227","3.61820333716345e-06","1.43207556746461e-06","0.000236603444900733","0.000236603444900733"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"49.5370738906786","4.06354007775973","26.64","0.53777903916551","24.2566821327727","2.61854786123149","0.05","40","14.3185353041622","32.7661249054465","8","0","0.546102081757442","156622.834317712","600.568142952397","resting-speaking","44.6348243525521","44.6348243525521","44.6348243525521","0.00383481491407762","0.000715045218010982","1.11961167775088","15.2","0.171948763507475","0.171948763507475","4.30219751633086","3.5832468675096","0","0.00519410905288532","Duguid","equal","1","1","1","1","0.074409736147686","1.46236449688833","0","0","14318","0.004","0.00632911392405063","2045.135692196","0","0.0776149391790766","0","0","0.00170250087749691","0.00111079488392923","50.2055676028975","0","3.96375741528177e-05","4.15243254325848e-06","2.70925214440609e-06","4.64995420714505e-05","4.64995420714505e-05"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"50.2366296239197","4.09213186590721","26.64","0.530290351869378","24.0872003224529","3.26180554646999","0.05","30","10.5761475573108","35.3812669753413","6","0","0.589687782922355","109869517.356446","937.544955522753","resting-speaking","12.211647717634","12.211647717634","12.211647717634","0.00276054148935302","0.000760244440754646","1.43890336501685","15.2","0.10603092066104","0.10603092066104","2.6216840203004","0.249790295317903","0.189104774603631","0.0087744886490982","Duguid","equal","1","1","1","1","0.0540518299429613","670.939341836257","0","0","10576","0.004","0.00632911392405063","882531.072730053","0","0.0561881639628383","0","0.118913075185223","0.000848495055825989","0.000339691009708671","26557.6881177605","0.000289989835512761","0.264908109375","2.06949799474998e-06","8.28514314599182e-07","0.265278585453772","0.265278585453772"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"50.5205011805519","4.10367726072409","26.64","0.527310683336118","24.0194327520307","2.94533893605694","0.05","30","12.8103124706627","37.6888473519653","8","0","0.628147455866088","10028208.823059","681.775212753564","resting-speaking","63.1354943204889","63.1354943204889","63.1354943204889","0.00414214318699639","0.000812735146734482","0.662030128732346","15.2","0.0678331253137583","0.0678331253137583","2.94908163838892","1.53749673238577","0","0.00232196638244204","Duguid","equal","1","1","1","1","0.098468814303935","94.512879339963","0","0","12810","0.004","0.00632911392405063","116289.888187695","0","0.103050605291687","0","0","0.0021454396774649","0.000839100737321211","3295.5490727833","0","0.0674383578273733","5.23276601016587e-06","2.04658506997024e-06","0.0674461280973678","0.0674461280973678"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"49.7477096058428","4.07217016695205","26.64","0.535502040416975","24.2052753099403","2.86660599126481","0.05","30","11.9169876635775","33.1511918140449","7","0","0.552519863567416","135265615.792375","612.657855730504","resting-speaking","67.5106521914658","67.5106521914658","67.5106521914658","0.00321725892513991","0.000710917417007648","1.17995714597988","15.2","0.240873229627216","0.240873229627216","1.31397188092914","2.46552090262496","0","0.00394102942966856","Duguid","equal","1","1","1","1","0.19118509590621","1351.07109179181","0","0","11916","0.004","0.00632911392405063","1900461.37493531","0","0.199091429728244","0","0","0.0037568840376901","0.00149945927861345","39382.5280739141","0","0.30166270390625","9.16308981790959e-06","3.65721106510009e-06","0.301679391657383","0.301679391657383"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"49.2691175024956","4.05253490638866","26.64","0.540703819155084","24.3225542226944","2.8627454538364","0.05","40","14.3230615723403","35.0650207400035","8","0","0.584417012333391","183851.441353755","578.536238288507","resting-speaking","36.4983189377272","36.4983189377272","36.4983189377272","0.004526074439618","0.000648830551729158","1.4880450837748","15.2","0.352264019277839","0.352264019277839","3.76976820403476","2.32468228188839","0","0.00949293006421067","Duguid","equal","1","1","1","1","0.063196794995509","1.84492518438675","0","0","14323","0.004","0.00632911392405063","2843.46225600807","0","0.0654250791352197","0","0","0.0014118918005125","0.000930198909496962","61.036267753566","0","0.000106049034495848","3.44363260851299e-06","2.26877525433267e-06","0.000111762055967689","0.000111762055967689"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"49.3768505929038","4.05696317430102","26.64","0.53952408223923","24.2960055995535","2.65818249806762","0.05","40","6.51149535953756","34.0380001534687","4","0","0.567300002557812","4242665.08069011","980.806656065397","resting-speaking","116.269380400353","116.269380400353","116.269380400353","0.00235129600145261","0.000776875503980537","0.758195240388425","15.2","0.119431067743461","0.119431067743461","1.15225655828269","0.652330314611833","0","0.00413348587253131","Duguid","equal","1","1","1","1","0.120221252086617","26.9113738487597","0","0","6511","0.004","0.00632911392405063","34640.5231093938","0","0.125314119128119","0","0","0.000776203938601236","0.00044475271643921","686.070387509266","0","0.00315007366680342","1.89317854604187e-06","1.08476213467323e-06","0.00315306099027677","0.00315306099027677"
